13	70
13	60
14	70
10	70
15	60
20	60
20	70
20	71
17	70
16	70
10	71
19	70
19	70
17	70
16	70
19	70
14	70
21	70
13	71
17	71
21	71
15	60
21	60
19	70
20	60
22	70
12	70
15	70
11	60
18	70
16	70
16	60
14	70
12	61
9	60
14	70
13	70
12	70
18	70
16	71
15	71
9	60
16	61
8	70
15	70
11	70
13	60
24	60
17	60
27	61
12	70
13	60
17	70
20	70
16	60
17	61
14	70
19	70
18	70
18	70
21	70
21	70
19	70
14	60
18	70
16	70
14	60
18	70
18	60
17	70
19	60
19	61
20	70
17	70
23	70
17	70
21	70
24	70
24	70
21	61
19	70
18	70
17	60
27	80
21	70
19	70
22	80
17	70
14	60
18	70
23	60
26	70
8	80
13	70
20	70
25	70
22	70
13	70
15	70
20	71
23	71
20	70
24	70
22	71
19	70
15	70
16	70
14	70
19	70
21	70
13	70
19	60
17	70
17	61
21	70
16	70
18	60
18	70
19	70
16	70
22	70
16	60
20	70
23	70
23	70
20	70
18	70
22	70
16	60
20	60
18	60
21	60
16	70
13	70
17	70
21	70
24	60
16	60
15	70
27	70
26	60
17	70
24	70
20	70
15	70
19	70
21	70
17	70
19	70
15	71
21	71
28	60
21	70
14	70
15	60
23	70
10	70
17	70
27	70
20	70
21	70
12	70
24	70
12	70
17	70
18	70
19	70
19	70
25	60
19	60
21	70
26	70
14	60
18	70
18	60
18	100
13	71
17	80
20	60
16	80
23	71
21	70
18	70
19	60
15	70
18	70
26	60
29	60
20	70
17	70
17	60
22	70
16	70
16	61
21	70
24	70
16	60
15	70
21	70
27	70
26	60
17	70
20	70
15	60
21	70
19	70
10	70
27	60
21	70
12	60
24	70
25	60
19	60
13	60
20	61
19	60
27	70
28	70
21	71
16	70
21	60
27	60
17	70
17	70
16	60
12	60
27	70
12	70
16	60
11	70
19	60
11	60
24	70
19	60
16	60
10	70
15	60
17	60
12	70
12	60
13	70
13	60
14	70
14	70
13	61
11	60
15	60
11	70
11	61
17	60
18	60
16	70
19	70
14	60
12	60
16	60
11	70
19	60
18	60
15	70
26	70
22	70
26	60
18	70
18	60
12	70
16	71
11	70
13	60
6	70
14	70
8	70
13	60
8	70
8	70
12	60
15	70
11	70
13	60
9	60
11	70
16	101
15	81
15	80
27	60
18	60
17	70
14	70
10	70
10	71
9	60
17	70
15	70
18	60
15	60
12	60
13	60
16	70
11	60
13	71
14	70
18	60
20	70
11	60
13	71
16	70
20	70
14	70
15	70
21	60
14	70
24	60
31	60
23	60
19	70
12	70
13	70
16	60
18	70
14	70
23	60
16	70
19	71
23	60
19	70
21	70
15	70
19	60
15	70
21	70
14	60
20	70
18	70
16	60
21	61
19	60
19	70
15	70
21	61
16	70
18	70
22	60
16	70
22	60
17	70
15	70
28	70
17	70
21	61
15	70
12	70
20	60
15	60
24	70
13	70
13	70
22	60
17	60
22	60
13	60
11	70
14	61
18	71
18	70
12	70
18	70
15	70
14	60
13	70
15	61
19	70
18	80
12	70
11	70
17	70
13	60
14	60
9	60
13	70
15	70
13	70
22	70
12	71
13	70
14	70
15	70
19	70
19	60
20	61
20	60
16	70
14	60
19	70
11	60
17	60
16	60
19	60
14	70
21	70
23	60
10	70
12	60
18	70
17	70
9	70
21	60
13	70
21	60
27	61
17	70
23	60
22	70
19	70
20	70
22	70
12	60
15	70
11	70
18	70
17	70
16	70
16	71
14	70
14	71
13	70
12	60
12	70
13	70
11	70
17	71
26	70
16	70
10	70
16	70
16	70
6	70
13	40
13	40
15	40
26	30
11	40
13	30
22	30
16	30
14	30
11	30
16	30
15	30
14	20
19	30
21	30
13	30
12	30
15	30
17	30
13	30
33	30
14	30
21	20
16	30
14	30
18	30
13	31
21	20
20	30
17	30
28	20
24	30
28	31
15	30
20	30
13	30
19	30
14	30
12	20
18	31
16	30
11	30
18	30
15	30
26	30
22	30
26	30
12	40
20	30
17	30
15	30
13	31
16	30
12	30
17	30
11	30
10	30
10	30
13	30
13	30
13	30
13	30
13	30
13	30
13	30
13	30
20	30
16	50
21	90
22	30
19	30
21	30
22	30
22	40
23	30
21	30
22	30
16	30
25	71
21	40
22	30
20	30
29	30
26	30
27	30
25	30
26	30
20	30
26	30
16	30
22	30
22	30
16	30
20	30
19	30
20	30
17	30
23	30
20	30
21	30
24	30
25	30
21	30
25	40
26	30
24	30
25	31
19	30
20	40
26	30
23	30
22	30
16	30
20	30
23	30
24	30
22	31
23	30
20	40
20	30
28	30
22	40
18	30
27	30
23	30
24	30
18	30
72	70
25	40
50	60
44	50
25	30
50	40
40	40
25	50
50	30
38	30
19	30
17	60
14	41
17	30
24	41
26	30
30	40
21	40
15	30
19	30
15	40
15	30
27	30
29	31
14	30
20	30
24	40
26	30
15	30
16	30
13	30
16	30
18	40
15	30
20	30
25	30
24	30
23	30
16	30
20	30
15	30
20	30
17	30
20	40
21	30
14	30
19	41
23	30
24	30
17	40
22	30
29	30
22	40
24	40
26	30
18	30
23	30
25	30
16	30
9	31
16	30
13	30
15	30
17	30
16	40
20	40
20	30
14	30
26	41
27	30
19	40
26	30
17	30
9	30
9	40
23	30
48	30
25	40
50	100
40	30
25	30
50	30
38	30
15	30
17	30
14	20
17	30
19	31
24	30
26	30
30	30
21	30
15	30
19	30
15	20
15	30
27	30
29	30
14	30
17	31
20	30
24	30
26	30
15	20
16	30
13	30
16	30
16	31
18	30
15	20
20	30
25	30
24	30
23	30
16	20
20	30
15	30
20	30
15	20
17	20
20	20
21	30
14	30
19	30
23	20
24	30
17	30
22	30
29	30
22	30
24	30
26	20
18	20
23	30
25	30
16	30
9	30
16	30
13	20
15	30
17	30
16	30
20	20
14	30
20	30
14	20
26	30
27	30
19	30
26	30
17	30
9	30
9	30
23	30
48	30
25	40
50	41
36	30
25	30
50	20
34	30
11	30
14	50
19	30
24	30
25	40
18	30
17	30
15	30
17	30
17	30
19	30
11	30
14	30
20	30
13	30
13	30
12	30
14	30
14	30
17	30
17	30
14	30
15	30
15	30
15	30
19	30
11	30
17	30
15	30
15	30
14	20
16	21
16	31
19	21
14	30
16	30
18	50
20	30
48	40
25	70
50	30
41	61
25	30
50	20
39	30
16	30
17	30
16	30
21	30
17	40
27	30
25	30
25	30
24	30
23	30
23	30
22	30
27	30
26	30
23	30
25	30
24	30
29	30
20	30
22	30
28	30
21	30
28	30
23	30
21	30
22	30
18	30
26	30
24	30
18	40
20	30
19	30
18	30
22	40
20	31
20	30
28	30
26	30
20	30
25	30
32	40
28	30
24	30
27	40
24	30
8512	721
102416	1713
17	60
13	50
96	90
64	50
11	90
8	60
8	20
9	60
10	30
9	50
5	50
4	50
12	40
32	60
8	60
24	40
13	60
8	41
288	90
8	71
15	60
536	80
25	50
13	50
32	40
32	30
12	30
16	40
36	90
40	60
64	41
64	90
64	61
64	50
64	60
40	40
48	30
56	50
48	60
56	50
56	40
64	60
64	50
320	71
20	70
276	221
21	50
26	40
27	30
536	90
12	30
12	30
23	30
128	51
23	40
1056	80
128	60
20	30
29	60
128	71
37	50
35	61
20	40
18	30
23	30
2096	50
37	50
18	30
9	40
12	30
1	40
9	41
9	60
1	40
32	40
11	30
18	90
16	30
15	30
17	30
19	30
20	30
17	30
16	31
16	30
18	30
20	30
18	40
17	40
17	30
19	40
13	30
21	30
21	30
22	30
26	90
21	40
16	31
18	30
20	30
25	41
12	30
22	30
15	30
16	30
17	31
18	30
25	30
21	30
16	40
15	40
15	31
12	30
10	30
9	30
24	30
690	231
148	250
40	71
480	80
144	70
576	210
1152	170
2304	171
4	100
19	80
23	50
144	90
576	250
1152	190
2304	170
4	80
19	70
23	50
240	241
4	70
1296	241
4	70
1296	221
32	80
40	161
96	70
24	70
40	190
96	320
10	81
16	50
10	70
24	91
60	61
9	151
10	120
14	60
10	80
12	50
18	80
20	100
8	101
27	90
148	161
816	81
84	111
24	71
18	61
16	50
15	50
17	50
27	50
19	50
20	50
17	50
16	50
16	50
18	50
20	50
18	50
17	50
17	50
19	50
13	50
21	50
21	50
22	50
26	50
21	50
16	50
18	40
20	50
23	50
25	60
12	50
22	50
15	50
16	40
17	50
18	40
25	50
21	50
16	50
15	50
15	50
19	50
20	60
19	60
12	50
10	50
9	50
36	60
22	141
16	40
15	40
25	30
13	30
20	40
25	40
21	30
13	40
17	30
18	30
18	30
19	30
23	40
30	30
18	30
19	30
20	30
22	30
19	30
14	30
15	40
14	40
18	40
15	40
24	40
18	30
19	30
20	30
13	30
16	40
24	30
25	30
17	30
12	30
20	30
21	40
13	40
18	40
23	30
13	30
16	30
16	30
25	40
30	40
13	30
8	30
18	30
21	30
16	40
16	30
16	40
17	30
13	30
13	31
14	40
23	30
26	30
26	31
26	30
26	30
27	30
15	30
16	40
19	40
17	41
14	40
12	30
13	30
12	40
13	30
12	30
13	40
16	30
23	31
23	30
23	30
26	30
26	30
26	30
30	30
30	30
30	40
20	30
19	40
25	30
17	30
17	40
20	30
20	40
20	30
24	40
24	40
24	31
16	30
21	30
16	41
25	40
16	30
22	41
17	30
15	40
23	30
17	30
27	30
21	40
11	40
23	40
22	30
21	40
16	30
21	30
16	30
25	30
16	30
22	31
17	40
15	41
13	40
17	30
27	40
21	30
12	30
12	30
13	30
19	41
20	40
14	40
15	30
10	30
27	30
27	30
11	30
18	30
26	30
13	30
21	40
22	30
34	30
13	30
14	30
15	30
25	30
23	30
24	31
36	30
34	30
46	40
20	30
30	30
24	30
33	30
30	30
39	40
9	30
26	30
26	30
10	30
23	30
11	30
18	30
23	30
12	41
9	40
8	40
25	30
30	40
24	30
26	40
21	31
23	30
23	30
23	30
26	40
12	30
13	40
18	30
22	30
13	40
19	30
14	30
14	30
24	40
18	30
17	30
24	40
33	40
18	30
26	30
33	30
31	30
19	40
28	30
26	30
23	30
22	31
21	40
20	40
16	40
14	40
25	40
23	30
20	30
19	40
24	30
28	40
31	30
21	30
15	30
13	30
11	30
14	30
12	30
19	30
22	41
38	30
28	40
25	30
18	40
16	30
16	40
14	40
24	31
22	40
19	40
30	40
28	30
25	40
24	40
43	30
33	30
34	30
17	30
20	30
14	30
19	30
20	30
24	30
28	40
23	40
26	31
29	30
34	30
25	40
23	30
20	40
15	40
27	41
25	40
28	30
26	30
20	41
21	40
19	30
22	30
20	40
13	30
29	40
25	40
26	30
24	30
24	30
19	40
27	40
18	30
14	40
12	40
13	30
21	40
31	30
12	30
14	30
25	30
25	31
21	30
22	30
20	40
20	30
18	40
29	30
29	30
25	30
26	40
24	40
24	40
21	30
30	40
28	30
26	30
25	30
23	30
20	40
21	30
26	31
15	30
15	30
15	30
16	40
28	30
26	40
19	40
21	30
22	40
21	30
26	30
20	30
20	30
20	30
17	30
25	40
24	30
16	30
12	30
12	40
12	30
13	40
17	30
18	31
18	40
21	31
22	40
15	30
16	30
16	40
16	30
17	30
7	40
23	30
26	30
24	30
33	30
36	40
27	40
21	40
24	31
11	40
12	30
13	30
16	30
12	30
20	30
10	30
17	31
12	30
11	30
9	40
12	30
22	30
16	30
12	31
14	30
10	50
12	40
17	40
17	40
22	40
16	30
24	30
19	30
18	40
26	30
20	30
30	30
28	30
20	30
21	30
20	30
21	30
20	40
21	30
20	30
21	30
18	30
21	40
21	40
29	40
30	30
29	41
29	30
31	30
26	30
31	30
27	31
38	40
13	30
14	31
14	30
17	40
19	30
18	30
25	30
14	40
14	40
18	40
19	30
18	40
19	30
12	40
14	30
16	40
16	30
24	30
16	30
20	30
19	30
20	30
19	30
20	30
19	30
20	31
20	40
21	40
19	30
20	30
19	30
20	30
19	30
20	40
20	40
21	30
19	30
20	40
19	40
20	30
19	30
20	30
20	40
21	40
19	30
20	30
19	30
20	30
19	40
20	40
20	40
21	30
26	41
26	30
28	30
28	31
28	40
28	30
26	30
26	40
28	40
28	40
28	30
28	30
26	30
26	30
28	40
28	30
28	30
28	40
18	30
17	30
15	40
13	30
13	30
14	40
24	40
22	30
33	40
26	30
17	31
14	40
22	30
23	30
20	31
21	30
20	30
21	40
10	30
16	30
17	40
18	30
21	30
22	30
15	30
15	30
28	30
14	30
22	30
14	30
22	30
12	30
20	30
12	30
17	30
15	40
16	40
15	30
16	30
15	30
16	40
15	30
16	30
13	40
13	30
24	41
13	40
24	40
18	30
19	40
16	40
17	40
16	30
17	30
15	30
15	30
26	30
15	30
26	30
16	30
16	30
16	30
17	30
16	30
21	30
22	30
23	40
20	30
21	40
20	40
21	40
19	30
19	30
30	30
19	30
30	30
20	40
20	30
20	41
14	30
30	30
31	40
28	40
12	30
13	30
12	30
13	40
12	40
13	40
13	30
14	30
12	30
13	30
12	41
13	40
12	31
13	30
13	30
14	30
12	30
13	40
12	30
13	40
12	30
13	40
13	40
14	30
12	40
13	30
12	40
13	40
12	30
13	30
13	40
14	30
22	30
19	40
19	40
21	30
21	30
21	30
21	30
19	40
19	40
21	40
21	30
21	30
21	30
19	30
19	40
21	30
21	30
21	30
21	40
24	40
14	30
19	30
13	31
19	40
18	40
26	30
27	40
26	30
27	40
27	30
28	40
27	40
26	40
27	30
17	30
18	30
17	30
18	30
17	30
18	30
17	40
18	30
17	30
18	30
17	40
18	30
17	40
18	30
17	40
18	40
17	30
18	40
19	31
19	40
19	40
19	30
20	40
20	30
20	30
18	40
17	41
18	30
17	30
18	41
18	40
17	40
18	30
19	30
19	30
19	30
22	30
22	30
21	30
18	31
19	30
19	30
20	40
18	30
19	30
19	30
20	40
18	30
19	30
19	30
20	40
19	30
18	30
19	30
19	30
20	30
19	40
20	30
20	40
22	30
23	40
18	30
19	30
18	30
19	30
18	30
19	30
18	30
19	40
22	30
23	40
19	30
20	40
19	30
20	30
19	30
20	30
19	30
20	41
22	30
23	31
13	30
14	30
13	30
14	41
13	30
14	30
11	30
17	30
19	40
20	30
11	40
896	80
22	61
16	30
15	30
25	30
13	30
20	30
25	40
21	40
13	30
17	30
18	30
18	40
19	40
23	40
30	41
18	40
19	30
20	40
22	40
19	30
14	30
15	40
14	40
18	30
15	40
24	40
18	30
19	30
20	30
13	40
16	40
24	30
25	30
28	40
17	30
20	30
12	30
20	30
21	30
24	40
13	30
16	40
18	40
23	40
13	30
16	40
16	30
25	30
30	40
13	30
8	40
18	30
21	40
16	40
16	40
16	30
17	30
13	40
13	41
14	40
23	40
26	30
26	40
26	30
26	40
27	30
15	30
16	30
19	30
17	30
14	30
12	30
13	30
12	30
13	40
12	30
13	40
16	30
23	30
23	40
23	30
26	30
26	30
26	40
30	30
30	40
30	30
20	30
19	30
25	40
17	30
17	30
20	41
20	41
20	30
24	30
24	40
24	30
16	31
21	40
16	40
25	30
16	40
22	30
17	40
15	30
23	40
17	30
27	40
21	40
11	40
23	30
22	30
21	40
16	30
21	30
16	40
25	40
16	40
22	40
17	30
15	40
13	40
17	30
27	30
21	40
12	30
12	40
13	30
19	41
20	30
14	40
15	30
10	30
27	40
27	30
11	40
18	30
26	30
13	40
21	30
22	31
34	40
13	40
14	30
15	31
25	30
23	40
24	30
36	30
34	30
46	40
20	40
30	30
24	30
33	30
30	40
39	40
9	30
26	40
26	30
10	30
23	30
11	30
18	30
23	30
12	30
9	30
8	40
25	30
30	40
24	40
26	40
21	30
23	30
23	30
23	30
26	30
12	40
13	41
18	30
22	40
13	30
19	40
14	30
14	30
24	40
18	40
17	30
24	30
33	30
18	30
26	40
33	30
31	40
19	40
28	30
26	30
23	40
22	30
21	30
20	31
16	30
14	40
25	30
23	40
20	30
19	30
24	40
28	31
31	30
21	30
15	40
13	40
11	30
14	30
12	40
19	40
22	30
38	40
28	30
25	30
18	30
16	30
16	30
14	30
24	40
22	30
19	30
30	30
28	40
25	40
24	30
43	40
33	30
34	40
17	30
20	31
14	30
19	30
20	40
24	30
28	30
23	30
26	30
29	40
34	30
25	41
23	30
20	30
15	30
27	40
25	30
28	40
26	30
20	30
21	30
19	30
22	40
20	30
13	30
29	30
25	30
26	30
24	40
24	40
19	30
27	30
18	41
14	40
12	30
13	40
21	40
31	30
12	30
14	40
25	30
25	30
21	40
22	30
20	40
20	40
18	30
29	30
29	30
25	30
26	30
24	40
24	30
21	41
30	30
28	30
26	30
25	40
23	30
20	30
21	31
26	30
15	40
15	30
15	40
16	40
28	40
26	30
19	30
21	40
22	30
21	40
26	30
20	40
20	30
20	30
17	30
25	30
24	30
16	30
12	41
12	40
12	40
13	30
17	40
18	41
18	30
21	30
22	30
15	30
16	30
16	30
16	31
17	40
7	40
23	40
26	30
24	40
33	30
36	30
27	30
21	40
24	30
11	30
12	40
13	30
16	31
12	40
20	30
10	40
17	30
12	40
11	40
9	40
12	30
22	30
16	30
12	30
14	30
10	30
12	40
17	40
17	30
22	41
16	30
24	40
19	41
18	30
26	30
31	30
20	30
30	40
28	30
33	30
20	30
21	40
20	30
21	40
20	30
21	30
20	30
21	30
18	30
21	30
21	30
29	30
30	30
29	30
29	30
31	31
26	30
31	30
27	40
38	30
13	30
14	30
14	40
17	40
19	40
18	30
25	40
14	40
14	30
18	30
19	30
18	30
19	31
12	30
14	40
16	30
21	30
16	30
24	30
16	30
20	40
19	40
20	30
19	40
20	40
19	30
20	30
20	41
21	40
19	40
20	40
19	40
20	40
19	30
20	40
20	30
21	40
19	40
20	30
19	40
20	30
19	30
20	30
20	30
21	30
19	30
20	30
19	30
20	30
19	40
20	30
20	30
21	30
26	30
26	40
28	30
28	30
28	40
28	40
26	30
26	41
28	30
28	30
28	30
28	30
26	30
26	30
28	40
28	30
28	40
28	30
18	30
17	30
15	30
13	30
13	40
14	40
24	40
22	30
33	30
26	30
17	30
14	40
22	30
23	30
20	30
21	40
20	41
21	40
10	40
16	41
17	30
18	30
21	30
22	40
15	30
15	30
28	30
19	40
14	30
22	30
14	30
22	30
12	40
20	30
12	30
17	30
15	40
16	30
15	30
16	40
15	30
16	40
15	40
16	31
13	30
13	30
24	40
13	30
24	30
18	30
19	30
16	30
17	31
16	30
17	30
15	30
15	40
26	40
15	40
26	40
16	60
16	51
16	60
17	40
16	30
21	31
22	40
23	30
20	40
21	30
20	30
21	30
19	40
19	30
30	40
19	30
30	40
20	30
20	40
20	30
14	30
30	40
31	40
28	30
12	41
13	30
12	40
13	30
12	40
13	30
13	41
14	30
12	30
13	30
12	40
13	30
12	40
13	40
13	30
14	40
12	40
13	30
12	40
13	40
12	40
13	40
13	40
14	30
12	40
13	40
12	40
13	30
12	40
13	40
13	40
14	40
22	41
19	40
19	40
21	30
21	40
21	30
21	40
19	40
19	30
21	40
21	40
21	40
21	71
19	50
19	60
21	61
21	50
21	60
21	81
24	50
14	51
19	50
13	60
19	50
18	50
26	50
27	60
26	51
27	60
27	60
28	60
27	50
26	50
27	50
17	50
18	50
17	60
18	50
17	60
18	50
17	50
18	50
17	60
18	50
17	60
18	50
17	50
18	50
17	50
18	50
17	60
18	50
19	50
19	50
19	60
19	50
20	50
20	61
20	50
18	50
17	51
18	50
17	50
18	50
18	60
17	60
18	60
19	50
19	61
19	50
22	60
22	50
21	50
18	60
19	60
19	50
20	50
18	60
19	71
19	60
20	60
18	51
19	50
19	50
20	50
19	50
18	50
19	50
19	50
20	50
19	70
20	50
20	50
22	60
23	61
18	50
19	50
18	60
19	60
18	50
19	50
18	50
19	51
22	50
23	60
19	50
20	51
19	50
20	60
19	60
20	60
19	50
20	50
22	50
23	60
13	61
14	60
13	50
14	50
13	50
14	50
11	51
17	60
19	60
20	50
11	50
8720	1693
11600	3406
1120	952
40	91
32	60
40	50
24	50
32	201
24	50
32	141
200	100
200	100
24	171
32	110
24	60
32	60
6	100
5	70
32	70
3	70
128	90
1	50
32	60
8	61
200	70
32	60
304	421
32	70
304	141
304	100
304	101
304	101
64	90
304	100
304	100
304	90
304	101
128	71
304	90
304	100
304	101
304	100
304	90
304	90
304	90
304	100
256	60
304	100
304	90
304	90
304	100
304	100
304	90
304	100
304	220
304	101
304	90
304	101
304	101
304	100
200	100
200	50
24	60
24	50
32	60
8	100
8	100
8	60
10	60
5	60
192	61
9	60
9	60
128	251
128	120
4	60
3	60
32	81
2	100
128	90
11	80
32	50
8	90
200	60
304	241
304	120
304	231
512	80
304	110
304	100
304	100
304	381
304	100
304	110
304	90
304	100
304	100
304	100
304	91
304	90
304	110
304	100
304	91
304	100
304	100
304	90
304	101
304	100
304	90
304	90
304	100
304	100
304	91
304	90
304	100
200	80
200	80
24	70
64	80
24	101
32	81
4	100
4	80
4	50
10	61
9	60
9	60
128	240
128	170
6	70
5	90
32	90
3	60
128	261
2	110
11	140
32	80
8	80
200	60
304	220
304	210
304	160
304	241
304	170
1024	110
304	141
304	130
304	160
304	140
304	141
304	161
304	140
304	150
304	141
304	141
304	140
304	140
304	141
304	140
304	140
304	150
304	140
304	151
304	140
304	150
304	140
304	151
304	150
304	271
304	141
88	221
32	90
88	120
88	190
368	301
80	191
32	90
80	120
80	110
80	110
80	100
64	60
80	110
80	100
80	110
80	110
128	120
80	110
80	120
80	111
80	120
80	100
80	110
80	110
80	110
256	60
80	121
80	111
80	100
80	110
80	121
80	161
80	161
80	170
80	130
80	320
80	131
80	131
80	131
80	121
80	110
80	111
512	60
80	100
80	100
80	100
80	100
80	91
80	100
80	100
80	100
80	100
80	90
80	111
80	111
80	101
80	101
80	101
80	101
80	111
80	100
80	120
80	100
80	100
80	100
80	110
80	100
80	100
80	100
80	120
80	100
80	100
80	100
80	100
80	110
1024	160
80	110
80	100
80	110
80	110
80	101
80	111
80	100
80	100
80	100
80	120
80	111
80	111
80	100
80	100
80	110
80	100
80	110
80	120
80	110
80	110
80	130
80	111
80	111
80	111
80	111
80	121
80	111
80	161
80	331
80	110
80	110
80	120
80	120
80	110
80	100
80	110
80	110
80	431
80	121
80	110
80	101
80	121
80	100
80	110
80	100
80	110
80	100
80	100
80	110
80	101
80	100
80	110
80	130
80	100
80	110
80	100
80	110
80	110
80	100
80	100
80	111
80	110
80	110
80	110
2048	391
80	221
80	121
80	100
80	110
80	110
80	111
80	100
80	110
80	110
80	110
80	110
80	110
80	110
80	110
80	110
80	110
80	110
80	100
80	100
80	110
80	110
80	110
80	110
80	110
80	111
80	100
80	100
80	111
80	110
80	100
80	101
80	120
80	110
80	110
80	100
80	100
80	100
80	101
80	100
80	100
80	100
80	120
80	110
80	110
80	111
80	110
80	110
80	110
80	110
80	110
80	110
80	111
80	120
80	110
80	110
80	100
80	100
80	100
80	100
80	110
80	100
80	100
80	110
80	120
80	110
80	110
80	111
80	100
80	100
80	110
80	111
80	100
80	100
80	130
80	111
80	120
80	110
80	101
80	110
80	101
80	110
80	100
80	101
80	110
80	110
80	110
80	110
80	100
80	110
80	101
80	110
80	110
80	100
80	110
80	100
80	130
80	111
80	110
80	110
80	110
80	101
80	110
80	100
80	110
80	100
80	120
80	110
80	100
80	110
80	100
80	100
80	110
80	110
80	100
80	111
80	110
80	110
80	100
80	110
80	110
80	100
80	100
80	100
80	101
80	100
80	110
80	110
80	130
4096	261
80	231
80	120
80	100
80	100
80	110
80	110
80	110
80	100
80	100
80	111
80	210
80	140
80	170
80	120
80	120
80	110
80	100
80	101
80	111
80	100
80	110
80	340
80	120
80	100
80	100
80	100
80	110
80	110
80	100
80	110
80	100
80	120
80	100
80	110
80	100
80	111
80	101
80	110
80	111
80	50
80	60
80	60
80	60
80	61
80	60
80	50
80	61
80	60
80	60
80	60
80	60
80	60
80	71
80	61
80	60
80	60
80	60
80	60
80	61
80	60
80	50
80	60
80	60
80	70
80	60
80	60
80	60
80	60
80	60
80	61
80	61
80	60
80	60
80	60
80	60
80	61
80	60
80	60
80	71
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	61
80	60
80	61
80	50
80	61
80	60
80	60
80	60
80	110
80	60
80	61
80	70
80	70
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	50
80	61
80	60
80	60
80	60
80	71
80	60
80	61
80	60
80	50
80	60
80	60
80	60
80	50
80	60
80	60
80	60
80	60
80	50
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	61
80	60
80	60
80	61
80	60
80	71
80	60
80	60
80	60
80	60
80	60
80	70
80	70
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	70
80	60
80	60
80	60
80	60
80	71
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	61
80	60
80	71
80	60
80	70
80	70
80	61
80	60
80	60
80	60
80	60
80	251
80	70
80	60
80	70
80	60
80	61
80	60
80	50
80	61
80	60
80	60
80	60
80	50
80	60
80	60
80	60
80	60
80	60
80	51
80	50
80	60
80	60
80	60
80	60
80	60
80	70
80	60
80	60
80	60
80	50
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	61
80	61
80	60
80	60
80	60
80	60
80	60
80	61
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	71
8192	130
80	130
80	60
80	60
80	61
80	60
80	61
80	50
80	60
80	60
80	70
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	51
80	70
80	61
80	61
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	70
80	71
80	60
80	70
80	60
80	60
80	60
80	60
80	60
80	70
80	130
80	60
80	60
80	60
80	60
80	60
80	50
80	60
80	61
80	60
80	60
80	60
80	60
80	60
80	60
80	50
80	60
80	60
80	60
80	60
80	60
80	70
80	60
80	60
80	60
80	51
80	60
80	60
80	60
80	60
80	60
80	60
80	60
80	61
80	60
80	70
80	50
80	60
80	60
80	60
80	60
80	60
80	60
80	70
80	60
80	60
80	60
80	60
80	60
